EYFP_MEFL,mKate_MEFL,EBFP2_MEFL,FSC_Eum
2248.96,2229.52,1156.15,8.89
2248.96,2229.52,1156.15,9.13
2248.96,752216.34,1156.15,9.66
2248.96,252353.80,1156.15,7.82
2248.96,2229.52,1156.15,8.42
788517.83,8198111.72,83812.99,10.75
1228796.53,1551478.49,26349.24,9.68
1003770.63,1352719.95,1156.15,9.06
2248.96,8776.71,1156.15,7.35
74443.36,50954.92,26807.88,9.02
438863.02,29469.41,11460.81,9.50
2248.96,19184.12,44090.44,8.67
2248.96,2229.52,22984.40,8.27
2248.96,84893.08,32555.13,8.69
943681.06,302033.37,46882.80,9.02
2248.96,2229.52,5711.53,8.80
402999.70,2229.52,1156.15,8.42
82507.13,42531.75,13376.02,7.59
2248.96,2229.52,1156.15,8.84
1971130.43,3001697.25,1156.15,8.82
50224.20,89213.77,1156.15,9.90
1675799.44,12638125.58,231194.25,9.81
2673.83,2229.52,14347.96,8.63
2248.96,2229.52,1156.15,8.14
26640.21,12987.97,1156.15,9.08
2248.96,2229.52,8590.34,8.16
2023576.94,474810.94,1156.15,9.03
274619.20,50860.79,1156.15,9.97
641168.61,2460828.32,1156.15,7.70
68373.25,63714.35,16248.36,7.93
10542.95,27830.67,1156.15,8.13
703042.12,4947355.55,1156.15,8.38
2248.96,502183.93,24750.76,8.98
96729.49,2229.52,42176.50,7.86
1165689.74,27263881.43,698848.20,9.08
1045077.55,3934536.37,10267.19,8.54
1009317.41,24518.55,43129.21,9.27
18686.51,2229.52,14347.97,10.88
350141.80,1192229.65,43731.89,6.74
2248.96,23567.39,9543.41,7.54
2248.96,93499.18,1156.15,9.26
2248.96,2229.52,1156.15,8.70
2248.96,2229.52,1156.15,9.19
2248.96,15130.90,1156.15,8.43
478494.18,802561.11,1156.15,8.38
484332.04,2585952.77,1156.15,9.52
3517867.55,7989996.63,57967.33,10.02
69125.78,91145068.52,5720114.57,10.21
16693.85,2229.52,1156.15,8.70
2248.96,123152.04,1156.15,7.32
2248.96,2229.52,5711.53,7.83
38711.28,2229.52,1156.15,8.24
1962333.60,12598082.37,116054.19,10.86
999074.57,3559034.26,163918.37,8.90
56725.55,2229.52,1156.15,10.26
70871.00,321917.61,62230.36,8.46
1223641.66,1754869.64,13812.23,10.48
485390.22,1691894.63,57013.60,7.67
2522304.69,10583529.81,50457.37,9.14
58718.36,2317.09,12428.71,10.40
396302.67,65305337.88,568229.76,7.89
290898.44,1742622.97,128008.69,8.20
23551.62,201424.94,18125.47,9.46
875921.39,2710467.36,12560.54,9.67
76281.06,82833.13,1156.15,8.91
2248.96,8776.71,1156.15,9.25
2248.96,2229.52,1156.15,8.24
435275.61,2761703.60,23100.51,9.49
96471.83,51002.02,10494.63,8.93
129572.55,2319438.98,1156.15,10.68
590132.44,179741.08,1156.15,9.36
24700.19,2229.52,1156.15,9.58
672279.39,114432117.68,809427.57,9.40
2667193.09,2380234.44,39530.35,7.91
64532.77,34024.69,25853.46,9.72
94397.10,63708.34,11450.35,9.92
20692.64,2229.52,7630.74,9.74
1486810.46,1587317.14,4267.42,9.27
2248.96,2229.52,1873.11,7.90
1140818.21,2240032.09,3108.31,8.39
609483.71,296214.14,1156.15,9.65
66720.65,2229.52,20105.61,9.04
2248.96,2229.52,1156.15,8.11
624425.24,133109.14,1156.15,7.59
3092210.38,7878425.43,1156.15,9.89
2248.96,2229.52,1156.15,9.67
15310.75,595463.07,1156.15,8.62
450044.66,1228317.92,1156.15,8.81
2248.96,123152.04,1156.15,9.35
30558.79,27810.33,1156.15,8.13
46320.00,1826018.29,1156.15,8.60
1332655.95,1914757.68,242148.79,10.09
1264754.47,865303.37,1156.15,10.08
79063.73,296753.31,1156.15,8.30
16521.75,32049.46,3783.20,6.72
2248.96,2229.52,9549.94,10.23
1453989.44,5922502.93,119054.25,11.00
2248.96,2229.52,1156.15,9.29
22698.60,2229.52,1156.15,9.61
2248.96,144332.66,1156.15,6.40
2248.96,180339.70,1156.15,7.01
2248.96,2229.52,18186.38,9.88
2537102.19,2380444.35,21297.84,10.52
2248.96,2229.52,1156.15,7.72
2248.96,21388.02,23938.11,7.93
2248.96,93430.72,17198.88,9.77
1370667.86,3349623.61,10445.97,10.47
343419.16,22333411.69,317473.86,8.48
526177.40,1215532.21,1156.15,7.57
44716.04,2229.52,1156.15,7.23
2248.96,2229.52,1156.15,7.98
2248.96,55374.07,1156.15,6.96
764676.19,107518.31,8558.15,9.75
232847.39,355902.35,1156.15,8.60
5339800.88,17700664.79,255556.11,9.62
78400.15,59435.36,23926.49,8.21
74250.20,436468.72,19972.83,9.43
54479.75,42527.54,21052.85,9.73
110488.52,48828.85,20091.32,9.46
2248.96,27754.46,21057.36,8.18
2133348.87,1582439.11,1156.15,8.39
92704.59,10802.76,1156.15,6.79
2248.96,1076279.79,1156.15,9.58
188101.38,2234654.59,1190.75,10.55
64355.40,65820.14,20086.12,10.06
30208.35,89234.12,1156.15,9.47
299499.27,247708.83,25788.14,9.70
36500.05,38375.13,5700.47,8.93
255291.18,580733.58,418163.82,8.67
2248.96,2229.52,1156.15,10.13
2248.96,29957.33,1156.15,9.34
446260.05,137526.33,1156.15,6.72
1030536.60,869725.42,13123.18,9.75
132111.47,116535.39,31585.85,10.00
76396.87,61620.85,8572.18,8.43
2248.96,8776.71,1156.15,7.95
2248.96,2229.52,1156.15,8.68
22295.61,72278.35,5690.11,8.43
91588.79,552874.32,36250.49,7.45
70445.48,53186.37,1156.15,8.48
2675862.25,6771199.93,474807.37,9.00
2248.96,256589.93,1156.15,8.70
28703.36,2229.52,1156.15,6.89
205999.67,1904223.72,1156.15,9.18
253154.36,990749.78,129198.11,9.17
7449.42,570054.48,1156.15,7.16
639173.89,2229.52,20105.79,8.15
2248.96,2229.52,5711.53,7.43
36333.95,68047.40,1156.15,9.59
80343.01,67840.18,39277.56,9.45
66563.15,32009.83,1156.15,8.41
34708.12,2229.52,1156.15,9.50
102527.93,40348.39,23932.32,8.46
1393892.98,2436737.17,6886.60,9.26
45799.47,512788.30,10353.48,8.11
26687.66,2229.52,22024.80,7.06
3533021.49,4971356.10,153890.67,11.13
78353.11,67915.78,22004.69,7.64
206844.39,2229.52,1156.15,7.39
2248.96,2415.38,2832.66,9.87
917868.36,622080.29,1156.15,6.85
420210.88,493385.11,1156.15,8.97
156273.75,2148166.27,423442.31,7.61
608225.89,1569163.11,1156.15,8.28
2248.96,2229.52,1156.15,7.76
2248.96,252353.80,1156.15,9.76
1308978.65,7819936.03,232666.97,9.73
2248.96,32043.72,8581.22,7.42
28589.73,21434.68,6665.25,8.65
64316.80,74353.69,5689.48,7.41
85746.80,173757.59,34447.17,8.98
2248.96,923779.36,1156.15,9.87
2248.96,91380.66,1156.15,8.35
604564.10,450621.10,51635.39,8.80
370173.36,137437.10,40215.89,7.42
613051.85,372460.29,1156.15,8.62
30114.34,99612.92,50783.08,9.20
32493.38,36163.04,28731.61,6.52
2248.96,61728.25,1156.15,6.61
439158.98,1031350.37,1156.15,8.33
2248.96,173985.06,1156.15,7.74
863012.61,62970.99,1156.15,9.52
9304439.24,5885279.06,23105.36,8.74
2248.96,61728.25,1156.15,8.29
2248.96,6658.65,1156.15,7.62
85915.68,847350.25,21766.45,7.92
519222.66,1026882.68,36105.61,9.44
3743956.73,996220.36,1156.15,9.99
2248.96,114679.79,1156.15,7.86
25106.67,629224.34,28550.34,8.61
176517.38,55196.61,1156.15,8.44
190665.22,29713.52,13379.94,8.43
2248.96,2229.52,4751.93,9.54
718140.57,897629.73,1156.15,8.58
1355344.30,1826805.62,1156.15,8.27
3223508.72,8721275.31,1156.15,8.73
28703.36,2229.52,1156.15,8.15
2248.96,2229.52,33540.04,9.80
2248.96,2229.52,1156.15,9.73
31665.99,531779.27,30499.33,7.60
2248.96,2229.52,22024.79,8.16
1220908.01,2582964.23,28912.76,8.75
897688.89,992441.62,75459.84,8.81
3421206.36,10199277.33,43857.61,9.50
22680.59,2229.52,27782.42,10.30
1292148.66,2010540.32,141361.23,9.34
558519.90,12722343.06,118895.01,9.17
240115.23,482893.11,20918.24,6.95
2763190.59,5898074.02,72041.19,8.83
1562440.29,3417250.25,1156.15,10.53
655165.32,709187.31,1156.15,9.28
10679.52,2229.52,15307.57,9.68
18267.52,69931.38,60388.17,9.60
52721.89,2229.52,1873.13,9.46
922994.31,10409346.59,1544611.85,10.40
185123.56,300881.58,1156.15,8.71
10504.81,27590.55,57522.31,9.43
22793.65,2780891.10,92186.03,9.88
2248.96,2229.52,20105.59,9.16
354961.67,2229.52,1156.15,8.88
2248.96,2229.52,1156.15,8.11
2248.96,2229.52,1156.15,7.20
229553.85,228725.67,23874.74,10.29
1547503.26,15144472.80,98003.01,9.10
1230662.76,1227524.43,1156.15,7.74
2248.96,57492.13,1156.15,9.29
276620.79,50858.75,1156.15,9.17
2248.96,548882.42,1156.15,9.88
88580.59,31987.45,1156.15,9.27
1057306.20,1437237.29,35980.18,8.73
5196121.33,26415152.46,91679.21,8.55
257968.97,158764.35,32532.55,8.79
2248.96,2229.52,1156.15,10.58
2248.96,241763.49,1156.15,6.91
32451.62,46870.85,1156.15,9.27
2248.96,923776.31,1591.43,8.61
853934.98,2629501.72,627690.52,8.98
607697.16,4114966.11,21727.27,8.79
2248.96,97544.23,45985.69,9.06
50450.47,46755.47,23930.36,7.43
20942.84,309505.35,4658.00,8.17
32647.73,1063482.21,13063.96,8.00
84564.84,34106.52,1863.37,9.49
158866.38,341107.28,11365.56,8.17
225412.74,603620.51,24719.75,8.81
2248.96,51137.95,1156.15,10.56
20697.02,2229.52,1156.15,8.92
2248.96,2229.52,1156.15,9.19
2294659.04,4873385.64,79071.61,10.16
389869.41,5429506.55,253549.30,7.07
748430.14,851001.80,1156.15,10.60
10689.10,2229.52,1156.15,8.63
864820.98,5331720.33,223831.51,10.20
28119.75,104047.26,4720.80,8.90
56310.21,72166.11,23922.59,7.73
209601.77,220370.83,1156.15,9.79
5891820.15,14998580.07,1156.15,10.44
2248.96,161126.95,36370.23,8.14
28611.70,14990.58,27778.48,8.23
108423.44,411025.55,18061.40,10.12
2248.96,44783.76,1156.15,7.85
2248.96,178136.84,21011.40,8.78
268466.11,74068.50,23922.01,8.47
2248.96,2229.52,1156.15,9.37
2248.96,2229.52,7630.74,7.71
38484.35,40458.46,13376.66,7.35
16269.77,76539.99,1156.15,7.58
87662.20,192960.14,1156.15,8.07
2248.96,182457.77,1156.15,7.76
2248.96,2229.52,1156.15,6.68
70416.93,57394.92,7613.86,8.64
567984.11,1585434.00,168360.04,7.96
3781692.35,8760768.05,41418.49,10.28
1998488.01,309560.11,17132.81,8.28
2248.96,398500.05,1156.15,10.31
2248.96,110443.67,1156.15,7.83
2248.96,2229.52,1156.15,9.26
7526211.08,118979698.18,137275.38,10.13
804238.03,3348122.32,1156.15,7.80
521606.24,1315085.23,1156.15,9.49
2248.96,23603.14,1156.15,9.08
807582.47,2060347.85,1156.15,8.11
16883.16,2421090.34,30881.45,9.47
2248.96,57440.02,13371.47,9.35
2248.96,89263.06,1156.15,8.10
667206.35,338002.40,121720.81,9.15
2248.96,2229.52,1156.15,8.46
1547431.29,4990813.68,37772.80,8.68
528802.98,1456987.14,1156.15,6.11
1989068.14,1254047.95,57147.43,10.16
2248.96,1196932.67,18780.79,9.26
3870496.77,5477819.74,14593.48,8.83
56529.92,36248.98,2822.32,6.66
2248.96,31896.58,43126.96,8.30
16663.50,2229.52,46014.89,7.87
32503.51,34032.72,31611.07,7.23
2248.96,32075.39,1156.15,8.43
2034563.70,303237.74,1156.15,8.95
104032.51,124982.99,44058.10,10.63
2248.96,80790.80,1156.15,8.49
284899.65,1406401.91,1156.15,10.18
2248.96,17248.96,1156.15,7.17
2248.96,2229.52,1156.15,6.97
14343.59,59463.68,32562.90,8.71
11733965.47,30129184.71,263272.46,9.61
1612720.58,2669389.79,32724.76,6.73
870579.93,136993.85,24862.38,7.57
179976.76,150505.31,1156.15,7.68
13821.07,154910.31,1156.15,10.62
6274294.05,28124002.47,1423085.22,8.77
60728.72,2229.52,1156.15,7.55
340051.49,158791.29,6623.27,9.46
3649086.89,2887658.15,18264.00,10.19
36575.63,25686.16,1156.15,7.83
2248.96,2229.52,1156.15,9.13
299357.85,1328019.47,1156.15,7.33
455040.90,2229.52,1156.15,8.82
1043216.14,2144389.84,103895.82,10.05
552849.42,4947043.22,108796.77,9.44
486716.84,4621310.90,19653.30,8.84
4042586.72,4084021.49,2544.68,9.80
42641.77,10707.52,35456.61,9.67
1145220.98,53812.34,94938.79,9.16
102039.20,823896.37,54400.10,11.21
2248.96,2229.52,26822.81,8.50
1890695.17,7262804.96,113846.56,8.99
489703.41,2329071.44,139344.66,8.35
2248.96,38357.03,18175.31,8.53
2248.96,351760.68,34392.76,8.67
971708.21,1350324.81,73431.25,9.17
13567.31,898248.84,23670.09,9.29
2248.96,69984.90,51751.73,8.02
6721.04,694923.03,23732.24,9.80
578811.46,2511611.57,27015.36,8.40
56219.28,82564.31,69020.74,8.12
23401.02,229000.63,8521.01,9.12
2248.96,61728.25,1156.15,7.83
520190.35,3316615.78,6617.65,9.53
2207578.55,6457902.06,48839.61,9.45
22223.75,84990.81,4726.62,7.50
2248.96,2229.52,1156.15,8.04
282984.44,15417044.49,56656.79,9.19
659552.58,1340248.09,27373.40,9.00
52684.98,8725.39,1156.15,7.50
2121998.14,16199012.88,18993.27,6.71
2248.96,2229.52,1156.15,8.81
30486.29,40518.70,1156.15,9.78
224734.25,1073844.50,20737.61,8.99
66713.92,4435.18,10508.86,6.90
34708.12,2229.52,1156.15,9.04
2248.96,195166.13,1156.15,8.17
149878.63,512662.06,15151.53,7.40
4643.87,8754.82,5709.53,8.92
16148.93,97720.61,1156.15,7.85
10506.69,34184.86,1156.15,9.07
122434.10,3219610.10,1849.29,10.09
435727.74,1281260.21,6280.18,9.69
14558.20,25708.54,1156.15,8.17
10673.03,2229.52,24903.61,8.68
758139.00,12127398.15,18318.59,8.81
869377.65,127942739.62,856156.92,10.42
309553.44,2344567.43,25147.22,8.64
568925.63,20364017.88,172216.22,8.93
2248.96,2229.52,1156.15,10.11
80683.00,12933.03,1156.15,9.48
2115219.62,5379381.71,670032.15,8.48
643730.53,2350258.89,100954.09,7.97
2248.96,27766.72,18178.55,9.56
10361.20,59598.54,1855.58,8.66
2248.96,2229.52,1156.15,9.01
320856.69,366403.14,1156.15,10.35
2248.96,17248.96,1156.15,8.31
2248.96,159159.08,1156.15,8.16
1720076.12,3147955.64,33538.08,10.26
86742.99,2229.52,10509.57,9.17
2879930.28,9853834.92,1214678.33,10.29
2206005.79,4278455.23,43748.16,8.17
18681.47,2325.08,20105.53,8.57
10112.30,451343.90,23806.69,10.54
2248.96,34071.86,29691.85,8.30
2248.96,61688.41,10491.36,8.54
46704.39,4495.37,1156.15,10.14
2248.96,2229.52,1156.15,8.39
352414.11,1150049.27,1156.15,10.64
1583716.03,38939.87,1156.15,10.57
11860842.68,41920209.08,266385.63,10.02
2248.96,29957.33,1156.15,8.31
2248.96,2229.52,1156.15,8.65
2248.96,2229.52,1156.15,9.11
734399.26,503655.99,1156.15,9.08
2248.96,2229.52,1156.15,9.53
2248.96,2229.52,1156.15,10.10
2631473.70,7590750.25,19705.26,8.74
2512.44,32074.93,1156.15,8.44
3020340.97,1530704.34,1156.15,10.61
980202.08,1975450.41,1156.15,9.26
1644511.74,3760054.82,55421.84,7.63
3204283.45,15939227.78,85285.26,8.67
106403.41,52705.27,105494.76,8.44
34683.37,4435.04,18185.68,8.20
2248.96,203578.11,15246.00,9.15
51965.48,2588433.56,18355.46,9.44
6491.44,36306.99,1156.15,7.75
21416.55,226916.26,1156.15,7.21
2632292.81,3941438.96,1156.15,7.57
2248.96,167631.34,1156.15,9.24
37862.22,148442.81,21980.07,6.74
68287.11,76336.89,36396.15,9.10
2248.96,2229.52,1156.15,8.00
2248.96,32075.39,1156.15,8.03
2597.03,17248.50,1156.15,8.66
395549.34,2711007.76,1156.15,8.07
100239.65,93399.03,1156.15,11.06
72459.15,51066.28,1156.15,9.25
12208683.58,27645353.08,1156.15,8.93
36382.29,59575.15,1156.15,8.10
2248.96,2229.52,1156.15,9.17
3933445.10,18652034.28,7687.85,9.68
100686.76,15030.75,1156.15,9.15
1406983.36,1195574.46,1156.15,8.55
2806829.51,37546063.87,29741.19,9.68
2248.96,137978.46,1156.15,8.54
2248.96,362469.52,6561.01,9.00
2190573.44,3128517.30,9553.95,7.04
1616343.43,2381192.24,65439.33,9.08
999925.05,265932.58,55530.25,8.32
53449.62,576361.82,1156.15,8.05
8190.92,89256.50,1156.15,8.69
88564.77,34082.02,6661.39,9.79
12282.89,70064.19,30640.45,8.09
2452371.56,10903083.41,130966.32,10.95
78296.59,78530.61,16243.83,9.05
75467.05,576339.44,1156.15,10.25
30607.13,19338.08,1156.15,9.07
3211222.61,11576418.08,1156.15,9.82
94310.73,781771.13,1156.15,8.26
2248.96,4540.59,1156.15,7.66
2248.96,2229.52,1873.11,10.57
1743592.63,78890.50,31597.36,9.51
54718.28,2229.52,9549.96,8.01
23838.64,152766.75,4705.91,9.40
1307252.53,2175945.34,91411.34,9.08
8686.37,2415.97,1156.15,9.19
2248.96,23571.48,8583.81,7.37
65071.95,1694607.55,17669.06,8.33
2248.96,2229.52,1156.15,9.28
4562.36,23600.65,1156.15,7.70
18096.89,103963.43,26791.68,8.57
2118423.39,8028796.16,233562.74,9.11
60570.48,29897.87,1156.15,7.72
10689.10,2229.52,1156.15,8.91
4144582.23,6549135.04,46892.51,9.58
90053.78,118618.52,49817.66,9.84
104303.24,82804.65,1156.15,8.85
2248.96,2229.52,1156.15,9.27
2248.96,2229.52,1156.15,9.65
13096.59,279803.40,18101.51,9.55
8686.37,2415.97,1156.15,9.57
11053.73,637751.75,18951.70,8.92
66359.58,65834.45,16247.71,9.24
96635.26,23507.06,1156.15,8.86
246609.19,1448684.30,28299.86,8.77
380255.05,830167.97,7377.66,10.15
3438788.39,19749622.59,22706.01,10.26
2113231.95,1951000.27,1156.15,8.83
2285317.99,1240678.89,141596.54,8.55
32706.53,2229.52,1156.15,7.87
40710.44,2229.52,4751.94,7.90
20442.11,46883.05,1156.15,6.79
44207.36,91337.93,1156.15,7.97
472940.31,722028.75,13168.33,8.43
180705.93,368488.89,42064.47,8.48
82354.25,417328.54,36291.92,7.89
3312503.26,13116004.06,28572.04,8.16
26676.78,2247.46,36418.80,8.75
592855.90,402065.05,17104.54,7.47
2673.18,2229.52,15307.57,8.54
16693.85,2229.52,1156.15,7.95
2248.96,2229.52,1156.15,9.13
2248.96,2229.52,3792.32,8.51
1326769.01,3324194.36,23888.18,7.74
805080.65,393430.27,4632.34,7.72
2248.96,2229.52,11469.15,8.27
2248.96,2229.52,1156.15,7.57
38238.86,84989.85,1156.15,7.10
88043.86,125150.49,8552.76,10.34
88999.15,309451.50,1156.15,9.91
1472182.03,4068946.58,674271.12,10.05
42489.47,40466.65,10497.85,7.61
1867623.50,2897912.68,24978.08,6.55
2248.96,2229.52,23944.00,6.81
100638.42,23502.99,1156.15,9.15
2248.96,97707.72,7601.54,9.15
85320.02,7572722.40,384359.75,6.91
771410.80,3134101.72,31623.11,9.71
2248.96,2229.52,17226.78,8.64
34694.89,4507.58,1156.15,7.91
44422.19,51001.79,22969.46,9.39
110621.19,23334.45,38331.56,8.91
417771.19,569617.99,5538.09,8.00
62711.64,2229.52,28742.04,7.95
4819965.08,12314175.72,449123.05,10.75
1651988.59,2229.52,1156.15,8.67
187814.68,2630550.17,43292.25,7.68
10682.77,2229.52,10509.55,7.95
2248.96,2229.52,50812.91,8.42
2248.96,8679.65,23942.00,7.22
2248.96,180303.94,9495.50,9.77
2248.96,2229.52,1156.15,8.38
40450.98,46818.78,11455.51,9.26
70155.46,104019.85,1156.15,7.86
56488.48,42570.47,10497.20,10.60
24626.54,15108.06,1156.15,8.56
445511.09,2020384.08,21407.90,8.71
250676.02,739251.20,1156.15,8.34
34708.12,2229.52,1156.15,7.52
400489.44,90975.78,1156.15,8.19
22606.55,17188.31,10504.96,7.67
2248.96,2229.52,1156.15,8.78
2248.96,8776.71,1156.15,7.32
38296.20,74380.14,5689.47,8.84
2248.96,2229.52,1156.15,8.59
24700.19,2229.52,1156.15,7.86
2248.96,449287.12,11332.49,8.26
1901641.76,95804.03,1156.15,8.47
1419329.69,782428.85,27543.91,9.39
1683752.99,741819.04,50586.78,9.33
12665.37,6648.02,1156.15,7.94
10649754.74,39854764.99,139389.81,9.64
294908.45,2229.52,9550.04,7.81
20215.84,436576.79,7497.96,8.99
30700.56,2229.52,7630.75,8.56
1071669.77,3133930.38,1156.15,10.90
832754.88,454840.90,1156.15,7.20
607760.03,247500.74,1156.15,7.74
1116734.31,145264.90,13344.62,8.79
340689.75,44326.05,27769.51,7.66
682708.12,3571790.14,228207.85,9.49
76497.19,42505.16,21052.85,9.67
623541.27,637145.51,15113.48,9.02
2248.96,2229.52,1156.15,9.02
428642.94,63250.03,39278.96,10.21
108757.82,2229.52,14348.00,8.93
11287.78,248107.05,1156.15,10.92
12071425.32,20818603.24,100107.07,8.26
2248.96,27839.27,1156.15,9.64
210239.24,809148.03,10262.89,7.55
9114001.40,8388917.44,43451.36,8.28
37755.50,169712.31,1156.15,7.86
2248.96,193048.08,1156.15,8.74
2248.96,307423.42,1156.15,7.82
4117543.70,9540051.99,1156.15,8.99
696017.65,1604623.81,107899.21,8.38
2874999.67,342626.40,1156.15,8.28
440375.86,40067615.46,341800.89,9.87
82309.49,78587.85,1849.77,9.49
54589.90,25667.85,1156.15,9.46
59780.64,519168.10,1156.15,8.55
3471130.41,3559337.40,1156.15,8.97
2346729.84,4515313.02,95494.30,6.32
1609215.19,2936386.03,4814.67,9.41
38711.28,2229.52,1156.15,8.45
116402.85,63612.39,28723.22,10.44
42652.89,12971.69,1156.15,8.41
321923.46,881088.07,1156.15,8.67
1077039.45,1841914.92,1156.15,10.97
846515.10,1901431.07,6090.62,9.01
2150309.92,5267558.94,62637.88,8.04
18097869.92,13859129.50,53294.57,9.19
58520.87,33985.83,36409.10,9.55
34149.87,93230.14,56542.64,8.60
304849.78,364261.52,10398.88,8.62
2248.96,2229.52,1156.15,8.36
2248.96,2229.52,1156.15,10.25
2248.96,2229.52,1156.15,8.73
2248.96,2229.52,3792.32,9.01
25818.49,157016.16,1156.15,8.31
2248.96,2229.52,1156.15,7.81
392631.94,2164363.07,45353.95,9.78
2248.96,387909.74,1156.15,7.79
42113.56,106118.38,12396.99,8.66
119639.69,548638.31,29534.57,8.19
602151.38,3665307.49,171562.71,7.10
140433.70,59274.19,46957.00,11.10
18691.06,2229.52,7630.74,7.93
20690.04,2229.52,11469.16,9.65
2248.96,576417.21,1156.15,7.25
2248.96,91381.11,1156.15,7.81
128637.01,25520.03,18179.24,9.97
2248.96,2229.52,5711.53,8.41
36701.42,2229.52,13388.37,7.72
2248.96,2229.52,1156.15,8.76
2248.96,2229.52,1156.15,8.33
1731255.40,3997359.93,15046.00,8.28
925230.90,33255.06,1156.15,7.86
6669.86,2229.52,24903.61,7.03
56422.30,55318.68,1156.15,10.70
126215.35,2202832.30,28069.35,9.59
416030.83,173563.90,1156.15,9.39
2355310.49,3708159.71,135084.72,8.15
40712.38,2229.52,1873.13,9.19
2248.96,2229.52,1156.15,8.21
797164.92,1780756.59,5167.90,8.41
2916735.34,43939.02,1156.15,8.96
1209096.12,9170723.76,380032.89,10.13
783404.06,334162.22,1156.15,8.28
3087681.91,1655600.78,1156.15,9.42
1039359.06,727848.03,3570.52,7.97
2248.96,2229.52,12428.76,7.69
2248.96,5684949.79,53873.88,8.69
46687.94,358209.62,1156.15,8.54
2248.96,2229.52,1156.15,10.37
2248.96,2229.52,1156.15,8.73
2248.96,23514.25,22018.26,10.96
2248.96,2229.52,10509.55,8.32
1515777.28,53662634.56,254160.02,10.01
38696.51,2229.52,22984.41,8.02
64502.36,40415.66,17215.08,8.85
38489.54,40491.15,5699.83,6.90
12617.03,15120.27,1156.15,9.38
5559296.47,4516581.80,25442.92,10.42
186364.44,3939587.89,23700.08,7.81
2669.53,4540.13,1156.15,8.50
22698.60,2229.52,1156.15,11.21
577469.39,1346799.19,1156.15,8.44
3326234.06,31029483.42,250522.43,10.02
654162.90,882795.81,17917.20,8.32
2248.96,2229.52,1156.15,9.10
42269.36,78575.41,14324.61,9.41
148814.55,5606420.63,49099.87,8.60
438106.58,11036944.36,14813.49,10.84
576123.64,1933500.16,1156.15,8.89
3373642.92,4855552.74,30137.33,9.86
197309.95,620694.65,1156.15,7.62
425543.30,260394.27,1156.15,7.48
6103631.12,3834114.91,2621.06,8.58
928157.99,5834570.13,3928.81,7.90
234296.46,1154405.49,1156.15,8.81
16685.58,2229.52,13388.37,6.51
2248.96,2229.52,1156.15,8.91
2248.96,2229.52,1156.15,9.72
3430625.14,6439599.77,75714.07,8.11
2248.96,2229.52,1156.15,8.61
8431.22,44692.40,21052.18,10.80
2248.96,260826.06,1156.15,10.01
80613.30,14688.35,86314.33,9.95
2248.96,252232.21,29625.17,7.41
791896.09,4803001.58,55103.06,8.43
55294.50,250079.21,24827.82,8.90
2248.96,2229.52,1156.15,8.61
8131.46,95464.57,35430.70,10.68
3186280.36,1562237.94,16749.92,9.29
1808002.16,39571015.71,741147.36,9.58
8674.04,2229.52,21065.19,7.53
2248.96,2229.52,1156.15,8.90
372650.74,760300.56,2601.00,10.06
2248.96,91381.11,1156.15,9.17
24698.41,2229.52,3792.33,8.26
1343310.50,778376.32,2595.48,8.75
408964.89,3161992.74,34493.39,7.45
52277.28,78565.24,14324.61,8.98
8761650.81,7002075.87,15087.18,10.19
29812.89,152568.54,49807.29,6.30
5215188.11,2733517.84,29826.34,8.83
98114.94,110179.01,40224.22,7.03
10252.93,78664.16,1156.15,7.35
