EYFP_ERF,mKate_ERF,EBFP2_ERF
2248.96,2229.52,1156.15
19825892.34,81457186.51,1156.15
2248.96,2229.52,15307.57
2248.96,2229.52,1156.15
254780.24,370706.42,1156.15
2070010.13,22858308.64,1156.15
2248.96,2229.52,1156.15
2248.96,38429.57,1156.15
1267141.70,1850193.85,1156.15
2248.96,23603.14,1156.15
2248.96,2229.52,17226.78
58372.86,61577.85,22966.23
2248.96,114562.29,28707.65
179585.21,569876.45,1699.60
4461699.36,16573634.27,21757.57
45949.25,133583.72,27742.23
14692.27,2229.52,1156.15
44689.58,2229.52,40257.28
2993346.96,298027.07,1156.15
2248.96,2229.52,1156.15
51825.97,1211778.36,1156.15
2248.96,2229.52,4751.93
123672.70,192810.10,27724.13
7496671.65,12614123.77,1856.58
529411.56,999487.89,1156.15
2248.96,2229.52,1156.15
1947038.82,13888435.17,11063.10
2248.96,2229.52,6671.13
170815.39,2229.52,1873.17
2248.96,25721.20,1156.15
1766016.98,712270.73,6454.09
747214.05,713329.83,1156.15
2248.96,21465.68,5705.64
2248.96,2229.52,1156.15
5652.61,182421.58,8535.25
80595.73,25548.42,22977.24
52146.30,101876.17,11438.68
84334.30,1828074.09,6113.04
46700.26,2229.52,26822.83
2062890.23,2004002.67,1156.15
80586.33,29877.53,1156.15
55580.22,201412.82,13327.46
170684.97,23375.59,14341.48
2248.96,10894.77,1156.15
3819940.18,2762556.52,9665.81
18695.44,2229.52,1156.15
6723119.78,21550978.43,1156.15
2601501.27,2672758.83,1156.15
7435991.83,23952123.59,1156.15
48702.49,2229.52,25863.22
30160.58,95515.76,18157.84
2248.96,237527.37,1156.15
8330783.76,24989058.26,1156.15
2248.96,521347.19,1156.15
9119458.86,31291472.82,14380.12
7332342.83,85612539.56,54392.92
401329.91,1346978.23,1156.15
25765.68,158877.74,61320.59
94379.26,766843.49,24669.86
2415779.91,3299890.13,1156.15
2248.96,68082.44,1156.15
2248.96,46901.82,1156.15
12508.28,34182.82,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
45824.04,506360.53,27628.29
106751.70,2229.52,21065.22
461114.93,2094588.85,1156.15
70457.56,51068.32,1156.15
18401.59,51028.24,22969.45
646405.36,1192111.43,1156.15
2248.96,29957.33,1156.15
2248.96,29957.33,1156.15
12690.68,2229.52,1156.15
41213.02,614438.87,15120.42
2248.96,95479.30,33511.50
2248.96,2229.52,1156.15
45904.56,139884.77,40215.14
2248.96,288251.07,26735.35
2639.68,8740.50,9547.94
2248.96,2229.52,1156.15
777603.64,4856098.16,24379.54
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
745838.79,2708533.76,1156.15
2248.96,2229.52,1156.15
489562.75,2369874.68,7866.64
34708.12,2229.52,1156.15
134726.75,8495.86,35457.29
66423.90,55268.67,10493.32
16693.85,2229.52,1156.15
1021448.25,7717.16,6669.45
88254.32,89175.12,1156.15
10362973.39,16461720.98,24670.59
60076.64,112360.25,34465.94
126976.95,315665.85,24807.77
2248.96,2229.52,10509.55
258324.21,451188.68,1156.15
2248.96,390027.80,1156.15
1183916.68,2053611.22,1156.15
2248.96,99853.37,1156.15
2248.96,1485025.87,10056.30
762491.35,3996169.22,28480.80
8257.10,76508.28,10486.83
1402737.97,10008782.42,1156.15
19918.12,489555.92,1156.15
2248.96,2422.53,1156.15
34682.81,6625.64,1156.15
50181.62,95528.11,10481.02
314484.22,78294.62,15284.30
2248.96,112561.73,1156.15
2248.96,2229.52,1156.15
16306.02,70185.80,1156.15
22552.45,27818.47,1156.15
18440.53,46885.09,1156.15
48582.06,25654.55,5704.36
1110038.71,10792758.23,1156.15
2248.96,2229.52,17226.78
2248.96,2229.52,1156.15
32674.24,6583.75,11467.81
2248.96,2229.52,1156.15
2301637.17,5059987.86,27196.03
45358.47,2694355.01,15444.28
2286549.83,7004429.46,13167.26
2248.96,2229.52,9549.94
2248.96,135860.41,1156.15
2248.96,38429.57,1156.15
2248.96,2229.52,1156.15
1903976.31,1440763.04,1156.15
2248.96,2229.52,1156.15
330010.01,1217849.68,1156.15
1410214.29,278455.80,1156.15
2026909.66,2696617.83,5847.56
1737890.40,7394687.93,17845.99
4935.93,1010611.26,1156.15
1055190.26,407977.84,10385.51
12556.61,25710.58,1156.15
60724.99,2229.52,6671.15
720972.45,397641.47,30540.33
1198214.61,4809151.42,6161.45
2541206.36,959221.02,23651.46
3165248.18,1742361.99,1156.15
986066.67,946020.36,13099.86
69269.85,1311293.55,4351.79
674972.39,44099.69,1156.15
24700.19,2229.52,1156.15
714109.90,200795.55,1156.15
26591.88,21460.21,1156.15
2248.96,284124.71,1156.15
5265072.03,21709197.91,1156.15
2022281.68,2229.52,1156.15
74739.80,2229.52,1156.15
219701.84,2308741.80,4046.91
40698.75,2229.52,22024.81
52707.61,2229.52,22984.41
160139.76,118739.41,4716.31
2248.96,2229.52,3792.32
10542.95,27830.67,1156.15
272896.70,2229.52,1156.15
111290.15,612309.92,1156.15
2407348.58,1620285.57,1156.15
230003.13,2958972.55,3848.16
2248.96,51137.95,1156.15
356055.80,160916.58,1156.15
2248.96,2229.52,1156.15
313449.71,1662584.34,17678.85
2248.96,32068.24,2823.59
3063260.60,1024446.93,1156.15
206028.13,1546196.73,18674.03
8351.82,59551.53,13370.82
34708.12,2229.52,1156.15
2248.96,2229.52,1156.15
87237.17,2372433.25,1156.15
72246.09,87025.31,12402.82
477933.85,1249393.42,18764.75
183941.61,2262196.47,1156.15
237426.15,603632.82,18962.13
41821.94,860189.24,1610.87
52722.37,2229.52,1156.15
30631.30,15101.96,1156.15
2248.96,2229.52,1156.15
30704.94,2229.52,1156.15
1441560.29,9866724.52,23807.60
1125637.33,6651834.16,27669.07
64731.40,2229.52,1873.13
38703.01,2229.52,13388.37
7850780.54,10188616.65,1156.15
938911.40,3597862.06,13248.91
339373.40,1677306.72,35906.80
4206.89,84992.77,8565.03
37900.51,144295.59,1156.15
218481.49,768936.59,1156.15
2248.96,648431.34,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
1606214.94,303612.86,15215.43
454824.76,37909.03,15296.64
888178.59,914401.23,1156.15
10398.50,51056.81,18171.43
858002.29,4449456.42,1156.15
2248.96,12944.38,17223.48
5888.37,489452.66,28593.06
2248.96,25721.20,1156.15
54003.41,2584271.98,1156.15
2248.96,15130.90,1156.15
2248.96,10891.72,1870.46
58622.34,19265.67,11463.93
164809.98,2257.27,1156.15
2248.96,2422.53,1156.15
1862961.35,1963962.85,1156.15
2248.96,25721.20,1156.15
3266954.17,18296932.44,1156.15
1405793.59,2229.52,1156.15
155581.07,2321530.76,1156.15
2575329.91,243382.70,1156.15
27835.50,855970.43,1156.15
2248.96,2229.52,3792.32
362374.42,1507945.67,11008.90
1177386.46,1793033.46,15719.77
18375.08,57443.73,8573.45
46533.83,31945.37,21056.08
56590.64,16883.97,73838.83
43849.70,150522.08,29656.26
2248.96,373014.87,17113.42
2248.96,2229.52,1156.15
2490221.36,11301804.55,1156.15
10555.03,25712.61,1156.15
9482890.66,25830869.96,1156.15
3778206.13,4463359.87,16822.77
63771.73,521282.08,1156.15
1791538.07,1148489.35,23593.61
1485017.44,494266.48,37228.01
80405.19,2868056.72,1956.75
1168702.60,509541.10,7475.66
2248.96,59610.19,1156.15
56518.97,38374.19,1156.15
26685.06,2229.52,25863.22
2248.96,1377044.54,1156.15
13031.23,644180.54,1156.15
55759.97,1925556.93,1156.15
599201.16,1046014.09,1156.15
2248.96,121033.98,1156.15
2644.63,6577.48,20104.23
28581.38,23576.24,1156.15
2248.96,82795.00,27757.75
18518.14,32014.73,11460.03
65655.21,186465.87,39241.30
23220.42,612399.44,1156.15
26526.57,27631.50,44087.86
37810.24,159086.25,9501.99
673613.55,1685589.36,1156.15
294570.26,413026.96,1156.15
34365.54,61675.84,5693.35
1253581.76,3872831.39,26599.29
1238313.40,6552292.58,1156.15
2548.69,25720.75,1156.15
2248.96,38429.57,1156.15
11623179.77,6077884.14,1156.15
30221.82,436554.36,10376.78
12609526.49,20886227.17,7964.55
37575.45,199296.73,17166.52
2248.96,76490.32,16244.45
14692.27,2229.52,1156.15
2248.96,25721.20,1156.15
2248.96,29835.74,29693.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1873.11
447030.84,2229.52,6671.27
1407941.57,5588407.67,1156.15
284499.97,71991.39,10488.21
24700.19,2229.52,1156.15
961029.81,73461.60,1156.15
2248.96,6658.65,1156.15
1945714.16,2895820.61,1156.15
31281.02,953385.93,3501.59
2248.96,2229.52,1156.15
1568922.78,877702.44,1156.15
9632864.50,25856134.97,1156.15
4186527.14,10429562.62,1156.15
2248.96,2229.52,1156.15
2248.96,6658.65,1156.15
8490580.40,8904277.70,33697.81
2248.96,2229.52,1156.15
2248.96,398333.50,40136.14
2248.96,2229.52,1156.15
216852.33,2229.52,1156.15
728635.91,4320383.69,1156.15
719159.87,2121845.95,4104.04
156804.77,2229.52,1156.15
2248.96,17248.96,1156.15
3489630.96,10841160.92,1156.15
356950.02,4180.01,1156.15
2248.96,63826.91,5692.69
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
625025.06,27178.48,7623.10
60834.79,679955.85,43888.47
60182.41,95472.98,21036.66
22473.62,40486.99,10497.84
517065.92,3948.79,17226.23
2248.96,2229.52,1156.15
58105.32,110358.67,7597.68
1846239.48,4893181.98,13812.58
79852.53,508529.86,7475.97
415490.38,969951.03,1156.15
2248.96,2229.52,7630.74
36658.19,8652.78,22022.80
2248.96,2229.52,19145.98
16693.85,2229.52,1156.15
8687.51,2229.52,1156.15
2248.96,2229.52,3792.32
30704.94,2229.52,1156.15
6677.65,2229.52,13388.36
651309.42,679400.60,33333.01
16202.77,84894.73,28716.72
1231655.35,2807585.26,1156.15
561492.60,285587.86,20978.55
2248.96,2229.52,1156.15
3826904.40,25395944.16,21939.76
2248.96,85026.48,1156.15
16693.85,2229.52,1156.15
2248.96,2229.52,18186.38
2248.96,2229.52,1156.15
268725.63,4591957.36,1429.82
104763.58,2229.52,1156.15
14224.30,82848.19,12404.10
404440.69,95033.11,42148.05
847449.13,1035115.31,14032.23
2248.96,142214.59,1156.15
7482058.19,13770535.72,14937.54
4940083.60,3945447.22,1156.15
473064.04,2105166.95,1156.15
131020.35,311526.82,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
482128.35,2971412.47,6723.17
2248.96,527690.58,3631.70
686302.08,3320710.67,1156.15
2248.96,38389.73,10498.48
2248.96,17248.96,1156.15
2248.96,13012.83,1156.15
248783.20,720190.64,1156.15
2248.96,21485.08,1156.15
2248.96,70200.50,1156.15
377611.97,2346721.72,1156.15
10689.10,2229.52,1156.15
48467.46,44680.32,14334.97
2248.96,2229.52,1156.15
60727.57,2363.07,1156.15
56333.34,421741.30,1156.15
8178.84,91374.55,1156.15
30679.63,6629.71,1156.15
40712.87,2229.52,1156.15
38704.31,2229.52,11469.16
822333.99,2632206.33,1156.15
2248.96,10894.77,1156.15
2032597.26,1349556.09,1156.15
44913.62,2069490.14,25231.30
53520.27,1963554.40,31021.30
3829796.32,14716796.52,10809.90
2248.96,51073.58,16252.22
2248.96,23603.14,1156.15
2248.96,10863.11,8587.69
741909.94,5500054.28,16505.89
782704.43,3263425.29,1156.15
4022551.44,7591380.60,36977.92
1610078.23,27689884.81,30834.62
28496.45,34012.26,37368.69
14692.27,2229.52,1156.15
2248.96,2229.52,5711.53
2248.96,2229.52,2832.72
2248.96,2229.52,1873.11
2186305.09,720339.25,1156.15
1081250.86,1100479.91,27446.69
1433745.58,714750.06,1156.15
246777.71,368544.37,13276.38
592339.48,143732.01,1156.15
2682.76,2229.52,1156.15
967698.21,1009632.63,1156.15
959841.22,632627.87,1156.15
2248.96,2229.52,13388.36
132924.14,1378945.16,18725.15
3910465.35,6543222.56,1156.15
41536.78,559429.55,1156.15
2248.96,2229.52,1156.15
22698.60,2229.52,1156.15
565465.47,3801630.50,1156.15
18691.70,2229.52,6671.14
2651837.74,7883108.95,1156.15
2248.96,2229.52,1156.15
117885.06,156882.72,10462.26
2248.96,2229.52,1156.15
1796311.83,7331167.79,1156.15
18295.43,70107.14,19125.21
14286.42,70074.42,27761.64
2248.96,2358.16,16267.11
8679.24,2229.52,13388.36
229365.97,1315326.09,13946.58
803310.94,2229.52,9550.19
1002600.80,3311916.85,1156.15
4831090.53,14622396.94,54980.48
2248.96,2229.52,1156.15
62348.22,67981.11,10489.44
2248.96,2229.52,1156.15
12472.03,40537.01,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
146990.33,2774801.90,1156.15
2248.96,108240.81,21032.76
433000.47,1759965.67,1156.15
4374.52,53136.02,28726.42
28331.42,65885.37,13368.89
54650.32,15077.54,1156.15
60219.06,86927.16,38312.12
2248.96,42665.70,1156.15
1844407.45,5566780.46,1156.15
46711.45,2345.64,8590.29
62499.56,42604.20,1156.15
180994.78,1374713.29,6251.61
70501.27,40372.77,25851.52
50847.86,326280.34,37279.36
3112530.55,1856639.99,35851.99
3293824.16,7966934.11,56055.18
2248.96,74436.62,1156.15
6612.28,15126.37,1156.15
10336.53,59443.22,38320.52
1730712.49,2688377.11,22163.32
2248.96,847529.12,1156.15
4937538.84,15618020.30,1156.15
251271.48,1336540.51,1156.15
2248.96,2229.52,18186.38
492878.82,1789557.47,1156.15
2248.96,6658.65,1156.15
912763.51,812621.02,21777.06
6438.73,396375.44,1156.15
29314.13,245970.68,1156.15
22399.57,50991.47,30646.28
2248.96,4540.59,1156.15
40333.54,63632.48,42157.65
4467.95,36171.08,33529.62
5015.01,1347373.93,2421.56
6174829.60,8540168.52,43405.13
730225.00,181676.89,10454.68
2422122.97,8501769.27,8871.17
2248.96,2229.52,1156.15
525525.87,277237.03,1156.15
1102928.15,812516.63,1156.15
22698.60,2229.52,1156.15
3201386.45,670592.29,1156.15
4268140.64,10859443.91,1156.15
82732.03,2229.52,22024.82
806748.91,101141.83,3762.08
80716.82,6563.53,4750.59
5786748.60,5348853.31,1156.15
3188672.81,7454534.57,41817.76
80742.78,2229.52,3792.35
771285.60,2229.52,9550.18
2045871.32,1478743.64,1156.15
2545496.31,3714770.15,29526.41
2248.96,2229.52,1156.15
2248.96,51137.95,1156.15
2412843.31,2759705.70,20222.31
330892.62,359986.70,13278.99
152457.74,413171.42,1156.15
192735.01,19170.22,1867.93
2248.96,19367.02,1156.15
8668.20,2229.52,29701.63
88367.93,65754.85,29682.17
878749.20,109487.71,16234.37
44505.08,38358.81,7619.68
25191.73,262777.22,34419.96
822086.54,1973477.87,4149.39
2248.96,2229.52,1156.15
16547.70,27824.57,1156.15
2248.96,2229.52,1156.15
115256.58,618656.92,1684.69
34092.07,459848.96,10369.66
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,95617.24,1156.15
2248.96,57452.29,10492.65
1138640.72,1918021.38,19519.98
147660.35,1254041.93,1156.15
23885.04,495906.01,1156.15
6312940.27,16260399.46,21853.31
96490.96,42345.85,53679.39
3402842.23,16229551.15,2670.69
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,36311.51,1156.15
18681.97,2229.52,21065.20
54354.77,61487.92,45037.12
2248.96,2229.52,24903.61
3526794.25,20812776.28,26219.45
918796.75,2564330.65,1156.15
28703.36,2229.52,1156.15
97210.92,273436.31,1156.15
64731.89,2229.52,1156.15
20599.21,19348.25,1156.15
58296.07,76453.33,11446.45
2248.96,25693.62,7623.55
1359456.29,1807739.03,1156.15
2248.96,2229.52,5711.53
20663.83,4396.15,30660.53
16577.63,21430.54,10503.67
39307.89,2353419.69,1156.15
249674.17,211809.86,12364.68
44005.49,122979.09,31583.88
2138179.30,2484536.26,44296.49
1893722.01,4988372.36,31056.33
227803.97,1590730.30,1156.15
2248.96,8776.71,1156.15
1334303.52,250950.30,12352.72
14276.53,74400.47,6649.06
2248.96,2229.52,1156.15
44494.95,40489.14,4740.22
2248.96,61717.02,3774.13
1302091.28,3091319.85,3807.71
44092.68,108169.02,27750.00
54702.70,2229.52,32580.45
4288.88,70149.99,12407.98
833915.12,4110593.00,1156.15
1344615.74,1250679.59,7249.13
3753664.10,10521071.82,1156.15
15155887.02,19070644.30,1156.15
17162788.35,15330247.10,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
24700.19,2229.52,1156.15
2248.96,171867.46,1156.15
38101.56,108260.95,7598.32
875877.99,2017917.44,1156.15
42263.52,78538.63,22961.04
36508.23,36232.54,11458.74
1147099.39,4290072.78,55259.84
745136.60,24965.92,1156.15
4420.69,750091.76,1156.15
16684.28,2229.52,15307.57
2248.96,2229.52,1156.15
1967650.49,4662182.90,15802.39
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
16685.08,2359.81,12428.70
2248.96,40547.64,1156.15
2439.93,44783.31,1156.15
2065834.79,6392349.38,57496.07
24335.97,1465850.62,29254.22
42714.45,2229.52,1156.15
719582.22,1342268.35,36009.21
58832.63,330524.69,33439.65
2248.96,2229.52,1156.15
679442.49,313087.40,1156.15
2248.96,546764.37,1156.15
687569.91,4150984.53,1156.15
2659883.92,16295992.82,1156.15
1833242.26,14187171.71,16729.40
48364.94,61588.03,22966.22
8526.84,29935.45,4743.45
2248.96,32075.39,1156.15
2248.96,2229.52,1156.15
2248.96,38429.57,1156.15
648089.46,546104.71,1156.15
44716.04,2229.52,1156.15
36684.39,6623.61,1156.15
2248.96,654762.05,6471.67
14680.10,2229.52,19145.99
26528.77,29839.48,22975.93
61991.54,131559.74,1833.58
1362266.92,1665823.88,1364.62
2061897.01,423938.79,1156.15
488993.65,1414545.01,29269.90
3224841.60,1469000.51,17738.02
2248.96,402626.87,26700.39
38032.30,120989.76,2796.41
993897.93,3083176.41,1156.15
2248.96,2229.52,1156.15
1407792.13,2229.52,5711.97
2248.96,57492.13,1156.15
944135.00,228096.39,1156.15
76739.61,2229.52,3792.35
43508.04,915248.60,3513.24
2248.96,2229.52,1156.15
689484.97,2058248.79,24275.13
444075.34,13146453.54,28562.74
2248.96,2229.52,1156.15
1207241.47,3578582.95,1156.15
58727.13,2229.52,1156.15
2248.96,2229.52,1156.15
758095.10,908074.11,25586.30
1033121.74,64831.31,21046.03
2248.96,1446940.52,1156.15
224139.93,124938.57,25825.67
60562.21,29845.77,13379.90
12487.92,36248.78,13377.94
26459.51,42568.29,18174.03
24550.46,23405.59,42169.95
187958.78,1552450.64,46500.59
873013.84,4623056.62,14854.75
269129.69,311386.44,1156.15
942307.56,10371429.09,1156.15
32705.39,2391.55,1156.15
66656.09,15041.84,6667.21
2248.96,2229.52,1156.15
18307.60,70183.76,1156.15
2970464.89,21849167.80,2872.21
2248.96,997911.52,1156.15
196049.87,139898.73,1156.15
71673.68,188740.29,1156.15
62491.03,40356.38,31609.14
2381277.98,15311383.04,1156.15
2248.96,29957.33,1156.15
44760.56,1042179.03,38979.74
808050.76,2678777.87,9691.42
2248.96,2229.52,1156.15
2248.96,15103.32,7626.79
22430.23,46796.22,21051.54
83866.06,152579.00,34453.64
26313.94,70175.63,1156.15
95071.00,1701003.71,1156.15
14227.56,434492.42,1156.15
20499.45,36273.34,5701.12
2248.96,29925.66,8581.86
574079.18,537707.74,1156.15
22281.57,74384.15,8568.27
2248.96,67940.42,34479.51
66604.91,21302.02,28736.15
304922.05,2229.52,1156.15
2248.96,2229.52,12428.76
4092.94,104022.63,16236.04
2248.96,15099.23,8586.40
213109.49,307207.30,1156.15
2248.96,2229.52,1156.15
391733.90,222303.73,1156.15
56630.89,17137.38,14343.39
29519.56,209963.63,1156.15
8687.51,2229.52,1156.15
1079437.51,18271.96,1156.15
2248.96,1364336.14,1156.15
2248.96,53256.01,1156.15
853015.73,1113533.66,1156.15
2248.96,8776.71,1156.15
2248.96,978751.86,23645.49
834433.44,160423.17,2784.36
32892.19,1372762.11,2413.80
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
4262496.80,24478506.29,1156.15
2248.96,2229.52,11469.15
2248.96,2229.52,20105.59
2248.96,2229.52,1156.15
2248.96,104065.99,6640.00
2248.96,25721.20,1156.15
2248.96,59610.19,1156.15
6298.09,70195.97,1156.15
962132.79,581792.32,1156.15
14573.62,724664.79,1156.15
1698376.49,989771.29,14046.09
4676.72,2229.52,12428.76
2248.96,34193.45,1156.15
28703.36,2229.52,1156.15
43663.58,186650.72,1156.15
73339.29,2351218.86,11710.75
32439.54,48988.91,1156.15
10925.26,311648.90,1156.15
2248.96,49019.88,1156.15
1257343.52,1462600.82,1156.15
2248.96,2229.52,1156.15
2248.96,29921.57,9541.47
77202.13,271306.93,8508.08
2248.96,165473.44,10459.64
28303.44,72291.65,1156.15
3334192.21,4406696.37,1156.15
236307.35,449020.46,18049.79
159231.51,629205.53,1156.15
2248.96,502285.08,1156.15
119637.57,197001.25,39238.08
2248.96,2229.52,1156.15
1111606.85,1045493.24,1156.15
18765695.12,13987856.51,5275.09
337904.33,885259.89,12158.83
311278.38,1694429.84,1156.15
62050.41,118765.54,21989.15
736032.41,6878832.64,34316.90
34579.16,23526.21,11462.63
825641.13,14327945.65,26282.40
6454.40,1796386.60,5163.12
56557.74,29841.66,15299.11
38711.28,2229.52,1156.15
6719732.11,17232248.97,3323.81
2320104.79,2524663.88,27970.98
447858.48,559016.53,1156.15
913149.15,747030.57,5483.87
2248.96,2229.52,1156.15
74721.55,4435.22,8589.65
52722.37,2229.52,1156.15
2248.96,2229.52,1156.15
192564.93,46623.28,21051.59
557659.99,258141.92,1156.15
2248.96,686556.47,1156.15
2248.96,2229.52,26822.81
2248.96,10894.77,1156.15
478216.24,851276.47,1156.15
2491009.58,287947.44,1156.15
3846195.42,17103784.54,18716.72
42007.15,123001.57,26785.86
2248.96,57492.13,1156.15
2248.96,53256.01,1156.15
2248.96,919543.25,1156.15
1062130.07,244909.61,3718.14
649194.59,2229.52,1156.15
41343.83,239503.14,24831.05
38706.90,2229.52,7630.75
2169179.06,1616259.84,8096.99
376084.40,857641.46,22722.90
9359212.37,84344173.02,1156.15
22691.63,2229.52,11469.16
1724690.56,12162369.15,30782.74
5314695.02,1782453.28,20521.02
2248.96,57492.13,1156.15
8415914.09,5502774.52,32818.30
417737.66,2327525.38,22273.62
2248.96,2229.52,1156.15
28605.55,19340.11,1156.15
450974.96,361978.59,14237.98
2248.96,2229.52,3792.32
2300271.45,20388430.70,1156.15
2248.96,2229.52,1156.15
4149534.24,30243912.65,1265.88
2248.96,2229.52,22984.40
1206133.98,3419653.73,18101.39
8018434.60,13778463.35,14935.12
52718.64,2229.52,6671.15
918838.70,5362225.75,10790.41
2248.96,675966.16,1156.15
119325.02,256469.43,1156.15
2248.96,2229.52,1156.15
4615.55,10770.70,29698.97
2248.96,2229.52,19145.98
2248.96,1819719.41,1156.15
2248.96,2229.52,1156.15
465048.82,2229.52,1156.15
2248.96,2229.52,5711.53
20253477.06,69659176.03,11289.09
2248.96,2229.52,1156.15
8172257.71,2957268.79,1156.15
2248.96,2229.52,16267.17
2248.96,2229.52,12428.76
2248.96,949196.09,1156.15
2248.96,6658.65,1156.15
